"CD_GEOCMU","areamunic","precclimme","prec2010me","temp2010me","tempclimme"
4122651,42861.186838,1732.2880830669,1555.1304682607,20.406012326,20.4922601187
4122701,21986.0689493,1598.0239257813,1408.7985839844,22.9681034088,22.4946422577
4122800,20336.7962287,2109.91419665,2197.1333027674,19.7238315259,20.2440858684
4122909,23774.1313881,1420.9825337688,1273.9540636782,21.4724046397,20.6374055944
4123006,35230.9084533,1989.3019911469,1902.1391866071,20.4582878041,20.4587130934
4123105,9071.48278648,1411.6008502902,1170.686575685,21.7638991305,21.7261024614
4123204,12795.2247477,1584.911800036,1454.4449770101,22.0049266711,21.6868712267
4123303,49869.537632,1382.7656228442,1303.8632976014,23.2401297683,22.7992981509
4123402,31845.5816277,1477.9686580236,1342.0930776474,23.1706398773,22.6989708233
4123501,84743.7064588,1838.1432139998,1600.3900716231,22.0019019234,21.643704442
4123600,15872.4131279,1391.2141987656,1398.3420242079,23.5043023456,23.0364362457
4123709,39485.9147366,1409.0218886414,1339.6244923461,23.2600175557,22.7261850284
4123808,36068.8602914,1977.0466171835,1905.7024221889,20.5541557754,20.4836993552
4123824,13027.3286245,1991.8984853807,1808.1568825148,21.295237365,20.9573147147
4123857,96880.2923951,1985.3830353064,1730.586025493,20.0821297589,20.432658456
4123907,50024.6684014,1396.8292294778,1195.8727670571,22.0092788193,22.0872272352
4123956,29453.2381254,1424.9195556641,1361.18359375,23.2859153748,22.6967430115
4124004,29855.9341627,1417.7678013098,1296.4190625931,21.238674465,20.4165834439
4124020,36814.0850418,1934.9707641602,1754.4143676758,21.6918754578,21.3008155823
4124053,28796.2489051,,,,
4124103,84877.9749617,1413.8973213647,1189.8421651699,21.7664924553,21.502242857
4124202,25108.4777563,1384.3156644816,1393.5737770888,23.5275556358,22.9686869863
4124301,19365.5011437,1524.5306403912,1360.0034187487,21.7230076948,21.4988068
4124400,36431.3739578,2116.6173430922,2254.8791071061,19.9585030092,20.3153758359
4124509,35237.5836627,1394.4704113292,1388.2504447263,23.4710542206,23.0089666677
4124608,25657.5873541,1555.6372100947,1513.8666725919,22.9845111578,22.4138705399
4124707,95852.7856355,1591.4306969793,1455.7072328771,21.790285956,21.4499997001
4124806,43842.2196251,2042.8447897195,1897.1917199808,19.7370252279,20.2121693554
4124905,34839.2808981,1407.9575105694,1390.3193978672,23.3941736553,22.7860474178
4125001,40453.3887109,1650.6215623235,1480.3464053615,21.9263323225,21.7306173974
4125100,84050.5360918,1618.9017333984,1836.9547119141,18.2581825256,18.7280359268
4125209,43012.3742666,2039.8440639689,1846.5425153204,20.1377690043,20.4008476253
4125308,35879.6641831,1574.6700914356,1492.0729918848,22.8916143016,22.3892424734
4125357,45420.191075,1541.479219633,1428.7022026345,22.8835150687,22.4085565363
4125407,47134.6978241,1438.6082226578,1319.3611171072,20.6877956656,19.9892439917
4125456,20289.3162354,1834.7739257813,1594.8624267578,22.0394515991,21.6685371399
4125506,111793.963096,1680.4510913324,2039.3342297469,19.4319372754,19.2706960107
4125555,10841.0084814,1545.1578369141,1540.9390869141,23.0282669067,22.3719387054
4125605,156133.834953,1649.416809082,1920.0435180664,17.8163557053,18.6843576431
4125704,94784.7880144,1868.4099121094,1650.0455322266,21.6645889282,21.4206295013
4125753,34490.4416681,1875.880489075,1706.3552699481,21.964505692,21.5751303426
4125803,37114.1845225,1621.3067690496,1433.6060566335,22.189265449,21.9188724613
4125902,28432.4887116,1386.0490502501,1325.9037723505,23.4228341018,22.9688335223
4126009,26679.5263789,1483.5019179765,1343.7260194056,21.9050364546,21.8161663645
4126108,24934.2433019,1603.6410708722,1535.4376103083,22.6153237309,22.1156070315
4126207,78972.8761939,1552.9518096342,1470.738091574,21.202523369,20.8482278593
4126256,11756.1106862,1591.9732241242,1356.9958817,23.0614917215,22.5997042424
4126272,17267.5561052,2027.3976563576,1883.0734665101,19.5881361441,20.1623108429
4126306,170012.280571,1488.4632568359,1447.3801879883,19.7736654282,19.5679636002
4126355,54009.5013978,1909.2347412109,1765.3469238281,21.4248142242,21.0383739471
4126405,51842.488668,1380.190431748,1270.6618387075,22.4528833953,22.3924440785
4126504,58745.4495965,1449.2134625874,1361.3078163241,22.4614205268,22.3170436422
4126603,32678.0219827,1436.7684122643,1233.4792307188,21.4584405697,20.7030753199
4126652,19313.1400803,2039.5851597178,1867.2555097361,19.8015659689,20.2575773686
4126678,54686.1580312,1710.2321108586,1522.7323651903,22.1068248505,21.5220395457
4126702,22088.7198036,1490.2298065549,1457.6356628789,23.162758791,22.5881392397
4126801,67296.1007581,1562.958202543,1526.286216628,22.7495475234,22.1104674368
4126900,49112.7464411,1462.458770566,1368.234098744,23.1659665468,22.5012538908
4127007,105277.123065,1598.0687255859,1669.5980834961,18.6325073242,18.8160552979
4127106,161503.00967,1610.2741699219,1542.8836975098,19.7651500702,19.7167005539
4127205,36527.926395,1631.7102823168,1517.4453222459,22.2172173824,21.918632371
4127304,79758.2733857,1393.227609416,1399.2213521444,23.4573795178,22.917478721
4127403,89686.1854331,1646.0649256387,1498.7889670324,22.4178331972,22.0585701474
4127502,343922.515918,1588.8618774414,1488.6203918457,18.9339323044,19.0704689026
4127601,79544.6482456,1840.196463294,2338.3309423098,19.6204436833,19.6915334503
4127700,134082.176799,1843.3557719025,1725.4216275166,22.0584549795,21.6838599731
4127809,69582.4437179,1456.2159673744,1241.0153329763,21.2164219718,20.5448116487
4127858,57037.7301224,2000.0414739654,1765.8359597731,20.7103064796,20.7366051313
4127882,79543.4507137,1510.2985567937,1723.2463676099,19.4320589724,19.7087478911
4127908,79365.3528852,1595.3485705148,1544.427065062,22.2185717212,21.8184957289
4127957,35118.0258687,1851.5276814148,1688.3388195204,22.0024373147,21.6813912601
4127965,103761.20704,1826.2328614413,1643.966166355,18.9483310055,19.5958870577
4128005,73928.0049148,1819.0314059788,1666.8562558926,21.9132275372,21.5531207093
4128104,138995.29472,1543.2514648438,1469.4537963867,22.9571762085,22.3754119873
4128203,83140.9214778,1798.3918060584,1961.9173916317,17.1569502897,18.4941496884
4128302,10822.1847122,1497.2145996094,1387.9049072266,23.1682186127,22.6684036255
4128401,27789.1590137,1421.8659931183,1355.2437440496,22.1739713807,22.1249252512
4128500,46887.5692879,1458.3367874251,1286.3952237391,20.9831129354,20.1839094213
4128534,88913.79889,1583.3667318139,1502.2821022747,19.9702727034,19.5834457924
4128559,36680.7531252,1914.3374542737,1712.7744310647,21.772296376,21.420336718
4128609,35254.2123872,2054.4830980898,1922.3577616752,19.8223824747,20.2337391098
4128625,108691.80866,1521.3625604913,1459.4547052163,23.0183350549,22.5132984344
4128633,92458.8407315,1511.1521941538,1563.9802014337,18.773998735,19.0893045405
4128658,27542.5745196,2016.5968511451,1939.3411739136,19.0304933637,20.0061981602
4128708,34874.706826,2100.0787307116,2059.3449896302,18.4806126703,19.8146790244
4128807,40614.7281775,1543.8806952002,1469.9791559964,22.8995457626,22.3388242391
4200051,27081.9083484,1839.5077783904,1909.8909159376,17.3942337506,17.7734872384
4200101,108489.191386,2032.9216918945,1944.4828491211,18.2801046371,19.4216928482
4200200,24089.4692832,1640.1375083532,1897.7232433623,17.9517361514,18.1576152243
4200309,15202.0274446,1600.1073968015,1859.4729934799,18.8734644488,18.8792469222
4200408,150122.809412,1940.3018188477,2058.1719360352,17.7587041855,18.6302080154
4200507,15654.6212873,1964.4503916978,2010.0112432642,19.8885748308,20.1515671757
4200556,8470.85037855,1992.1254882813,2080.1201171875,19.3782234192,20.018415451
4200606,38350.895817,1775.2229892729,1948.9105157623,17.1996893771,18.8462660119
4200705,85821.0039236,1668.3072245338,1835.5764723685,16.4675328921,18.4834543328
4200754,11821.1906624,1929.5433484387,2079.7850157254,18.2370682534,18.7543150003
4200804,25511.4922878,2126.0617728147,2230.9437510002,19.5054944793,20.2087474508
4200903,58803.3023946,1715.5300515299,1848.7917268565,18.8708284717,19.5020278617
4201000,67548.3160809,1830.0285133148,1860.2283611721,17.3056854357,17.7010895537
4201109,63671.6254291,1779.5362032251,1977.3128023748,16.6379774933,18.6317096896
4201208,27022.1558781,,,,
4201257,57942.4687505,1620.4481353797,2077.9696021602,20.8459116499,20.290315053
4201273,14998.0464938,1998.624236529,2143.6226293766,18.5170671661,19.3158970862
4201307,45645.6619199,,,,
4201406,35438.4704823,,,,
4201505,20411.8101549,1618.7732918789,1880.8093663754,18.2317550366,18.6725473847
4201604,10805.4259192,1861.1051025391,2106.806640625,17.6800327301,18.278842926
4201653,10167.1418581,1992.5341515969,2126.88283727,18.7803213107,19.6614222318
4201703,13188.5152798,1695.5239876753,2192.8240411522,21.2529303346,20.6026783994
4201802,11030.3449511,1613.4108816026,1875.6011644138,18.7284977253,18.7214337705
4201901,24250.2575125,1591.0383953882,1843.558527779,18.9607189219,18.9812027167
4201950,10906.0723184,,,,
4202008,5586.88174795,,,,
4202057,13168.1681627,,,,
4202073,17379.6742279,,,,
4202081,16325.5660041,2074.3558024131,2121.716771718,19.6864578106,20.3299572523
4202099,10494.5177379,2118.9140625,2222.9470214844,19.5561141968,20.2385616302
4202107,16735.6138363,,,,
4202131,62108.4193875,1698.2445304944,1865.4553942595,17.6765615919,18.579398296
4202156,10462.5914354,2034.4046630859,2071.2260742188,19.7221717834,20.3360691071
4202206,45561.30617,1732.0034657817,2246.2631234415,21.0515148392,20.5380454037
4202305,44272.7543905,,,,
4202404,61389.0048652,1851.4796142578,2303.150390625,21.2793617249,20.7529287338
4202438,59563.9650404,1662.0305585822,1975.1336433774,15.5468335033,17.0790753774
4202453,4324.86350577,,,,
4202503,109040.73195,1691.5722381747,2068.9490306402,15.9134992038,16.9511615844
4202537,7206.40224751,2039.7380260511,2023.1933622897,18.4374699832,19.5736915126
4202578,7615.87405609,2073.7680664063,2178.4228515625,19.216211319,20.0899181366
4202602,123468.149018,1665.2319335938,1978.6275634766,14.4026759466,17.4528783162
4202701,35741.0947231,1670.1183807808,1928.5682385395,21.1523779386,20.4110579682
4202800,24694.7059529,1611.6105858307,1882.9000249263,18.3667850467,18.6950889686
4202859,10529.6590505,1645.9085693359,1920.5494384766,18.3984394073,18.3556671143
4202875,38529.4434061,1773.3984586371,1923.7293476109,17.2678273104,17.7735969612
4202909,33448.9622376,1679.5049058958,1971.5794667465,21.2668381119,20.5269854684
4203006,112982.195435,1775.4296953253,1963.2444759725,17.2732513268,18.1737943512
4203105,19243.6417049,1982.6457680998,2017.5679899518,20.2839551261,20.462987353
4203154,73721.5967007,1738.6972045898,1917.9030151367,17.23777771,18.2523994446
4203204,25334.2796978,,,,
4203253,153970.509758,1688.7894897461,1645.6483154297,16.234498024,17.0595960617
4203303,58586.4468634,1925.613531874,2561.2359824543,19.3768037684,19.8742427979
4203402,118415.082195,1736.9151666253,1759.4275157167,16.8622081085,17.3654369246
4203501,53912.9496269,2109.3195566702,2167.4642680186,18.9335413198,20.0162447832
4203600,197248.226083,1877.7180786133,2056.9588623047,17.5609464645,17.9672241211
4203709,18058.9758137,,,,
4203808,132759.868339,1698.6904907227,1890.257019043,17.5182800293,18.558681488
4203907,27905.9285224,1902.112367289,2064.3337357387,18.1022293122,18.3456993188
4203956,6296.34949159,,,,
4204004,22598.8739487,1963.5266635458,2188.8170757598,18.2725637276,18.5752980587
4204103,15779.4215018,1955.8853060919,1989.3798798605,19.8771302161,20.1045131245
4204152,23760.8346449,1878.111857415,1950.4730751789,17.545798696,17.9323234266
4204178,47841.0450808,1773.7032520538,1800.1198202254,17.1074735961,17.5123861572
4204194,14554.0044387,1602.0432955678,1759.7151668559,16.8900677966,18.0671995813
4204202,70471.5739139,1960.6262124044,2021.2218591948,19.2832935577,19.8773743205
4204251,8364.59414393,1639.1652832031,1975.1496582031,20.256729126,18.9072113037
4204301,90749.9851774,1966.9472266681,2124.6251212927,18.3752954819,19.0308542604
4204350,9546.40826627,1989.9354173615,2087.8692882107,18.9359687246,19.8125809482
4204400,26401.6341954,1994.5365495144,2093.4976336646,19.0496192427,19.8775870486
4204459,12174.9638134,2051.8243022101,2069.7672909557,18.5291343029,19.7281485894
4204509,47618.9234743,1863.5336853221,2456.9515230468,19.6364211151,20.129247895
4204558,75360.1765512,1710.2551095108,1875.668110671,16.9823486781,17.4103544651
4204608,27402.6988828,1639.1652832031,1975.1496582031,20.256729126,18.9072113037
4204707,24754.8686554,1995.4492839693,2099.1403800283,19.9071528704,20.3101962681
4204756,6028.38750793,1987.4768965524,2084.8846210121,20.0353006064,20.342404693
4204806,109915.571881,1728.3385009766,1850.3383178711,17.1702365875,17.7448072433
4204905,31929.0565124,2026.3420744992,2076.9286770153,19.7979403084,20.3537997326
4205001,42331.1567594,2164.1682572978,2286.0966344419,19.5024531863,20.1977107588
4205100,21063.4945533,1633.4386569636,2079.2090034273,19.6184458501,19.5400693861
4205159,44115.0476756,1697.7455832459,2142.1945527283,20.1091594915,20.1207483366
4205175,11933.3921638,2026.6195790398,2087.5477832958,18.6813008311,19.7620532728
4205191,7428.83441053,,,,
4205209,23620.2018017,1896.9940606989,2086.3981412543,17.7821919863,18.0928938439
4205308,38454.1144719,2038.4780408413,2074.8589009008,18.5040122598,19.4665401268
4205357,6591.80630944,2052.8063043553,2125.3867794323,19.7487501652,20.3236604773
4205407,79780.5602808,,,,
4205431,11261.6725474,2040.9235301511,2134.0036640345,18.661521349,19.8677801953
4205456,21279.6926345,1649.6914427504,1976.7739217083,20.0084258903,18.7677859476
4205506,63172.4614097,1745.4270821138,1872.3792444907,17.3075690192,17.9222925682
4205555,18258.2513229,1745.309604478,1871.6967283852,17.3057845947,17.8515333394
4205605,13749.1894621,2091.9740513432,1973.0744591674,18.3481224037,19.6668595329
4205704,13659.1411716,,,,
4205803,59511.9848428,2084.7800292969,2820.8273925781,19.7075653076,20.0320892334
4205902,45738.8739385,1760.2667658236,2155.1138753524,21.4568091304,20.7705188077
4206009,13902.1547334,,,,
4206108,39396.9354506,1706.5440369531,2168.6846532676,14.6971412914,17.5651205783
4206207,19739.5232021,1547.7990722656,1875.5733642578,19.7182750702,18.9656791687
4206306,20455.5146584,1682.8612060547,1987.4487304688,21.3060188293,20.568775177
4206405,37005.5026885,2151.9957487717,2229.6382977639,19.5973062002,20.2996276437
4206504,31698.9841266,2015.8301089484,2650.8927781854,20.6769353363,20.5135777134
4206603,11292.5587935,2162.6338240603,2284.2301198744,19.4911026257,20.1801154658
4206652,23040.7613878,1956.5123212628,1996.11105506,19.7418060624,20.0518269738
4206702,24758.0762983,1909.2389505394,2140.4645867504,18.015293403,18.208733947
4206751,16975.2172558,1851.3700541464,2051.7221778687,17.6262736005,18.01432302
4206801,17843.8694713,1905.75,2136.759765625,17.9978179932,18.191280365
4206900,28954.3407949,1620.9845364391,2163.3299138241,20.3096067508,19.9727325324
4207007,34443.0516996,1639.1652832031,1975.1496582031,20.256729126,18.9072113037
4207106,29862.7927993,,,,
4207205,63766.4438816,,,,
4207304,21558.3570426,,,,
4207403,14215.544922,1600.3572866215,1739.20157239,18.2052656238,19.0643577302
4207502,50570.156362,1714.0055617282,2110.0010365983,21.3267359715,20.6424719937
4207577,13126.8164513,1856.0659045754,2083.7722259571,17.67852665,18.1887564199
4207601,17647.7351005,1927.7022338637,2083.42161715,18.2367801785,18.7228234571
4207650,22715.5643554,1996.0042626699,2019.2699621018,20.0046074427,20.3958841275
4207684,29525.9456874,2042.7602466788,2023.6770797063,18.4311826481,19.609847606
4207700,28116.4562872,2012.8895697778,2132.9332333214,18.5032189426,19.3230035438
4207759,18503.1886935,2021.403449986,2080.4303116477,19.8400496671,20.3620110647
4207809,37318.295295,1997.3433650987,2173.3993919288,18.3147777867,18.9287474607
4207858,8714.34713162,2040.30078125,2138.7590332031,18.67146492,19.8792743683
4207908,68314.8811932,1714.6175932301,1861.8383198273,17.4063758541,18.4675462776
4208005,18714.5988347,1974.1774506061,2068.3162753967,18.6697977307,19.5319028947
4208104,151314.148603,1654.9021606445,1995.6879272461,18.9011888504,19.418006897
4208203,34365.8248879,,,,
4208302,7092.34722919,,,,
4208401,31320.356927,1954.3922119141,1947.4165039063,20.0145244598,20.3547878265
4208450,30644.4048336,,,,
4208500,39455.9457446,1594.3905301983,1802.8649974852,18.5470384268,18.9270295216
4208609,21770.8670398,1972.9137144483,2197.9883165135,18.3434943223,18.7350878496
4208708,49713.2659143,1728.9289056283,1820.0435636839,17.5830498301,18.1108316292
4208807,38691.7877111,,,,
4208906,62744.1652076,2007.5275642742,2642.422607231,20.6403834678,20.4918827735
4208955,7751.71000835,2035.0072842746,2132.315794243,18.7491234821,19.8945631783
4209003,26558.0133424,1959.6938912374,2203.2596745508,18.3185317858,18.4810981809
4209102,135809.489139,2092.5731646297,2843.7115063944,19.8939342733,20.133258515
4209151,47491.7630443,1623.997920903,2127.4607913772,20.3580323827,20.0670141737
4209177,10331.3813314,2096.2105966744,1994.6293990775,18.3492978193,19.689745829
4209201,7798.57315539,1932.5506526843,2137.8487832303,18.2211496173,18.4201759514
4209300,304346.421251,1687.3556722005,1719.2966308594,15.9311755498,16.8449306488
4209409,52683.4176605,,,,
4209458,7417.93353462,1998.3958762184,2098.0257586973,18.8538628419,19.7895924947
4209508,9245.99526021,1611.9700644602,2144.961124755,19.6822136973,19.4936774689
4209607,31526.35691,1622.406531032,1955.9515069393,18.4799596547,18.172899821
4209706,108693.289573,1722.0511673097,1834.3292206653,17.3338388709,18.0762948765
4209805,34290.1485054,1622.1919018668,1762.0704777317,19.0438238216,19.3928557939
4209854,21507.6544091,2013.1538072603,2133.6291441663,18.4985155744,19.3129187748
4209904,23263.6938246,1606.3086721317,2092.2852702359,20.1179557117,19.8394668669
4210001,30663.6651451,1790.883193573,2216.5755815125,21.4816426284,20.8252895151
4210035,13417.6054762,1934.8394746744,2172.6201266811,18.1707642811,18.347565865
4210050,29850.2947631,1859.1386549116,2107.9850204067,17.6406932473,18.2829150605
4210100,164285.865174,1604.4945678711,1965.4908447266,18.1347255707,19.0491847992
4210209,33557.1664627,1640.2579561945,1785.5454871345,20.8042709622,20.0359981981
4210308,60979.3269829,1701.1387756447,1893.2128686399,17.784089318,18.6299226094
4210407,7403.84237748,,,,
4210506,19034.3977204,2030.0889751439,2131.3092574184,19.6663758084,20.2409924503
4210555,11723.7794353,1995.8145751953,2100.5886230469,18.8754367828,19.8029384613
4210605,44243.5890128,1914.6808657414,2393.4467517142,21.068385464,20.6774574125
4210704,49910.6871351,1775.4257970089,2036.0310534696,17.1270414903,18.3562960307
4210803,21652.1370861,1718.5744628906,1987.4030761719,18.3835334778,17.8553886414
4210852,38969.9755227,1735.3024277835,1972.8008593318,18.1680848095,18.3055849686
4210902,10471.0187182,2003.436534325,2109.7274877573,19.7464241298,20.2406921178
4211009,22511.3095491,1965.7200104956,1958.6285719797,20.3982313707,20.5054785924
4211058,22202.360244,1760.203825375,1901.5265295263,17.3670855702,17.8809957887
4211108,65225.9545039,1717.4851794548,1913.1315715111,17.9857872815,18.6062890746
4211207,9716.5477991,1639.1652832031,1975.1496582031,20.256729126,18.9072113037
4211256,29826.3441372,1746.3192513322,1968.3673716538,16.6460202094,17.2513885336
4211306,13274.5600232,,,,
4211405,7164.49199589,1992.1254882813,2080.1201171875,19.3782234192,20.018415451
4211454,15572.3703732,1988.5848834825,2071.2558413239,19.4268239951,20.0267531742
4211504,47340.6251745,1640.1377517946,1785.4436264337,20.8072745241,20.0368201613
4211603,34205.9452266,1708.9665951502,1985.9205118175,18.6101749833,17.9826506666
4211652,17125.6230511,2087.3163603698,2106.5411991544,18.4606931322,19.8071091343
4211702,64514.7697726,1631.7292079922,2004.8167179137,17.5205563958,18.1233111366
4211751,98606.7402978,1658.6513671875,1875.4745483398,17.1558971405,17.701382637
4211801,24294.3139909,1916.5947576553,2099.2461567396,18.1629595603,18.3895117839
4211850,21476.2836458,2037.5235247919,1976.7724616363,18.3311879448,19.474871665
4211876,9682.81494879,1976.5660534303,2075.0206051441,18.9572949897,19.7282165328
4211892,85934.7388577,1685.8135986328,1975.416015625,15.2289648056,16.5807476044
4211900,46606.3061307,,,,
4212007,37201.612228,2153.4302347938,2264.2044970993,19.3976671552,20.1319977362
4212056,34001.5109127,1684.3750334675,1894.0105678364,16.9281341556,17.4422439007
4212106,39387.6759893,1965.4023002687,2003.784978156,20.5742069714,20.5207111551
4212205,88486.8965335,1687.4135742188,1959.221496582,18.1730880737,18.9586133957
4212239,19909.4620815,2161.2260742188,2231.5043945313,19.6088008881,20.3166675568
4212254,11101.5046055,1696.9858398438,1751.6927490234,18.7672348022,18.697845459
4212270,70044.772903,2015.3257112024,2003.4484372525,18.1547886411,19.1135300177
4212304,53211.8774834,,,,
4212403,20085.019958,1569.5118643839,1897.8638483197,19.7919543038,18.9269835978
4212502,7010.81011539,,,,
4212601,11005.8785281,1930.1251220703,2085.0141601563,18.2489471436,18.7586727142
4212700,35813.7580978,1601.1693240467,1789.6971923364,17.3629417672,18.2172435687
4212809,11729.7893769,,,,
4212908,14450.5705699,1992.1987793665,2085.5111388406,19.5146677523,20.0910432861
4213005,7542.07440298,1853.4276089215,2059.9391297502,17.680218325,18.0428689625
4213104,16570.6339129,1917.5848623296,2065.1241347222,18.1618071211,18.5824002527
4213153,7127.9548074,1957.6989224375,1993.9295949409,19.8507841882,20.099486113
4213203,25382.4392365,1870.5773447119,2330.4355396463,21.2156103328,20.7301233159
4213302,65833.3067627,1710.9910406889,1887.8529394019,17.4332757006,17.6961313024
4213351,46502.8082881,1740.5638967676,1886.4327681413,17.5878554337,17.9511593276
4213401,64304.2824142,2038.1953125,2121.9376220703,18.3467741013,19.1569137573
4213500,10948.7449023,,,,
4213609,97981.6086107,1740.4953889044,1952.7441917766,17.1894403183,18.3935817487
4213708,41921.8921405,1666.3147193617,1943.8644451811,18.329130116,18.3300077814
4213807,32483.199323,1690.8700309457,1706.8811653148,18.3687193433,18.4916400261
4213906,7475.19123833,1967.3375408451,2173.0613457782,18.3286713677,18.8056161686
4214003,34480.4838599,1618.5506834298,2128.2986756157,19.6628040001,19.4646999505
4214102,26281.5136694,1606.6154546479,1864.631946546,19.9184217717,19.8333840428
4214151,9605.48326888,2167.4167480469,2290.2915039063,19.5212574005,20.2292346954
4214201,31365.0880077,2029.8963282672,2096.0065673132,18.7296439375,19.809905548
4214300,33688.3227965,1731.282939438,1865.4698051649,18.5187619133,19.3999602937
4214409,36251.1716315,1782.0290442162,1959.4801087497,17.3319340122,18.0876562071
4214508,58942.6301061,1723.5820624836,2006.4893851637,18.5721416489,18.7482394035
4214607,28638.2035795,1644.2670438947,2013.71682058,19.1347376611,18.9826693253
4214706,65380.4206205,1833.2129267073,2361.5982955363,20.6809861038,20.459457394
4214805,30292.8043045,1600.8804565248,2131.5665198904,19.7057664858,19.5395998047
4214904,35284.829282,1674.9197435378,1972.7738928722,16.4979480735,18.2054571845
4215000,106556.396987,1685.7307739258,2085.0115966797,19.268406868,19.8786411285
4215059,33007.1954574,1675.6010385974,2076.0968822413,13.8892057076,16.7508395994
4215075,21371.4365928,2003.5289845368,2038.8812944176,20.0681687371,20.4265442608
4215109,15130.5241915,1707.7465820313,2210.7846679688,21.3191375732,20.6533756256
4215208,25112.3546313,2113.9003672196,2217.6882952264,19.5250662713,20.2249923265
4215307,20965.7017415,1695.1072042077,2014.8676006852,18.8036912752,18.9263626574
4215356,17612.4922821,2062.2445087197,2164.7656846666,19.0286425776,20.0173886319
4215406,12007.0051834,1861.480201175,2106.8623917924,17.6812104436,18.2800958103
4215455,9750.7936738,,,,
4215505,132893.077792,1740.05908672,1896.479238807,17.7736527883,18.1682377172
4215554,8999.43771252,2034.4046630859,2071.2260742188,19.7221717834,20.3360691071
4215604,23902.826907,1698.2211939004,1954.3777743604,16.4534204747,18.3240290771
4215653,17613.2056539,1696.9858398438,1751.6927490234,18.7672348022,18.697845459
4215679,83594.1220209,1685.1512568688,1994.2313430427,18.6981327417,19.1491809207
4215687,13397.60492,2073.7680664063,2178.4228515625,19.216211319,20.0899181366
4215695,8378.61301832,2048.2038574219,2078.4104003906,18.5452747345,19.7334060669
4215703,40840.3220931,,,,
4215752,16384.4257758,2091.8501178912,2140.7567910056,18.6851538023,19.9159292976
4215802,58220.6614449,1817.593818614,2385.4630244783,19.3568350361,19.9772772804
4215901,54364.2515642,1747.9276207535,1942.5541970455,17.0535285047,18.6622983085
4216008,17888.8380533,1967.4391768604,2018.2059551008,20.3240669104,20.3935438472
4216057,40472.0243251,1717.7162328572,1883.2868439212,17.4435129543,17.7226057454
4216107,43407.8533369,2059.9304494379,2028.0922564851,18.4446251444,19.6833885233
4216206,58815.1972978,,,,
4216255,18159.2609661,1954.3922119141,1947.4165039063,20.0145244598,20.3547878265
4216305,26136.4832172,,,,
4216354,17897.2046548,,,,
4216404,21288.1436321,1696.9858398438,1751.6927490234,18.7672348022,18.697845459
4216503,218892.193803,1716.4433288574,1969.2041931152,14.5603804588,16.0815804005
4216602,17970.7463115,,,,
4216701,31314.4425195,2157.8672651089,2268.6678153589,19.5244160126,20.2190647032
4216800,109354.772753,1731.968263973,1840.746903655,17.047719052,17.5083755005
4216909,40791.6692957,2084.4665609067,2121.1017534307,18.4908499085,19.8370387104
4217006,12587.1046462,1547.7990722656,1875.5733642578,19.7182750702,18.9656791687
4217105,26399.3469512,1659.68389473,1884.1579656342,17.384566335,18.5068930978
4217154,8037.74269593,2089.1485011297,2193.5914412128,19.33201016,20.1405583206
4217204,26270.0730515,2108.2067439366,2178.4603093342,19.648519446,20.3079290983
4217253,16503.0533221,,,,
4217303,23191.8038582,1992.3433033792,2096.141791669,19.7837247936,20.2342594238
4217402,16985.1837694,2109.9912109375,2894.8586425781,20.3104782104,20.3593769073
4217501,35356.5198141,1992.4600626032,2128.5769453926,18.762828503,19.6343298871
4217550,10090.5271701,2068.1369948585,2171.786933965,19.1285074858,20.0558952105
4217600,30637.4621737,1688.9520183867,1982.8321160487,19.0823019873,18.2477558534
4217709,16570.5234271,,,,
4217758,12721.9805824,2036.1559033287,2133.7138921496,18.732272598,19.8912457081
4217808,80520.0027196,1708.2317304291,1991.881530243,18.5238347568,18.5659609347
4217907,44794.9471257,1836.1445780846,2033.5251686221,17.5876248548,17.9989110375
4217956,6515.44812714,2073.7680664063,2178.4228515625,19.216211319,20.0899181366
4218004,32754.2436351,,,,
4218103,38658.3238616,1759.6691826638,1893.6551994835,16.3123666815,17.4505897312
4218202,14958.0594697,1732.5700742687,2210.1487837577,21.3761222842,20.7101694559
4218251,69155.0504412,1700.6293780834,1800.8373827143,17.4073531364,18.2975136255
4218301,51007.5676992,1635.8951873298,1909.9736695814,17.8489723545,18.8265153416
4218350,18361.0462121,1652.9847420562,1986.0002156844,18.7348410993,18.1978344524
4218400,18803.4314765,1547.7990722656,1875.5733642578,19.7182750702,18.9656791687
4218509,21220.898248,1893.4005176574,2117.9181986462,17.8295070895,18.3226501755
4218608,12671.4773203,1645.9062633466,1920.6941413337,18.3995874886,18.3566444254
4218707,35336.353403,1547.7990722656,1875.5733642578,19.7182750702,18.9656791687
4218756,14864.3726086,2009.0829938207,2032.0438601332,19.8146931057,20.3419930504
4218806,27308.0747266,1758.1452636719,1882.5858154297,16.5006484985,17.5742912292
4218855,10531.7726425,1995.4453140262,2084.1610055983,19.3295197183,20.0088270475
4218905,118819.364005,1684.2485457819,2101.6379085473,13.5492190254,16.7866119706
4218954,41070.4515528,1693.8399758483,2093.806406211,14.3327868046,16.2483658161
4219002,28115.8506485,1614.8913266162,1936.6414750382,19.6372928452,18.7050912502
4219101,18969.2914718,2037.3498892657,2029.2995394578,18.3790322403,19.3260438084
4219150,40343.3987484,1798.0844184888,1937.4994163972,17.3001876907,17.7708739583
4219176,34111.799568,1991.0054282626,2141.0893151738,18.1489678856,18.7894312109
